t,Date,mean_abs_beta,mean_diag_cov,mean_diag_P,min_cov_eig,min_P_eig
902,2025-05-08,0.22867332432159257,3.136314821115238,0.0016595627148565245,0.3529144461028795,0.0003595049524753483
903,2025-05-12,0.246904527147907,3.1445089832220194,0.0016613124318530107,0.35075888016995516,0.0002891024495702219
904,2025-05-13,0.24205341420967388,3.097677028693108,0.0017103800938209695,0.33356088107890375,0.00022143434205984026
905,2025-05-14,0.25066077431403166,2.986829074131507,0.0017484847947738722,0.349726362641181,0.0002994338882192194
906,2025-05-15,0.24903460685496362,2.8824874185976364,0.0017842314999424443,0.33375221615932865,0.0003539250771573038
907,2025-05-19,0.2536451874945009,2.758323710307405,0.0018325308167912628,0.33817935231602547,0.0004065838827798009
908,2025-05-20,0.25369062068758436,2.6386925514188637,0.0018945727685383666,0.33079319076179997,0.00044810926886502733
909,2025-05-21,0.2556131138114203,2.583513207601298,0.0018953708361594997,0.3301544057946839,0.0005142735853361228
910,2025-05-22,0.23648166908218213,2.5529232074050947,0.0018887578589148603,0.3296524491373015,0.0005171872473098615
911,2025-05-27,0.22531520028632557,2.509185517664604,0.0019219110492415857,0.32464568883320977,0.000550016384939439
912,2025-05-28,0.22441645895214324,2.4054145316633395,0.0019341556965966737,0.31573211279770924,0.00044563354978806443
913,2025-05-29,0.20712866471522715,2.3461373439782616,0.001981845791329555,0.30648760537048797,0.0005435521355553404
914,2025-06-02,0.21365103089050988,2.3161580856030426,0.0020321694470915312,0.295748411159578,0.0005924720469599282
915,2025-06-03,0.20899752803396435,2.2625291473504348,0.0020421899035047734,0.2809834221132989,0.0003784356213218312
916,2025-06-04,0.2224246116367179,2.1798465968363434,0.002090061130740248,0.27119638007549424,0.00046288952371925814
917,2025-06-05,0.21921589383720325,2.0911981819179393,0.002091904403859678,0.28810345186082004,0.0005020857022422481
918,2025-06-09,0.2083929644633684,2.082319883526351,0.0020530495026609597,0.28772225824805286,0.0006003636097483607
919,2025-06-10,0.18849978139821982,2.0298433947111523,0.002026404684852708,0.2756714923127953,0.0005262271736118321
920,2025-06-11,0.18449638859690096,1.9780692304014549,0.0020718551619560094,0.2936362639575343,0.0005513808617673521
921,2025-06-12,0.1708562130786249,1.9914870852040711,0.0019532030482355116,0.2801774002196735,0.0006471668224449942
922,2025-06-16,0.16434265281900742,1.9389761333887883,0.002003269574358707,0.27364665607361116,0.000559544846858388
923,2025-06-17,0.1711625483123126,1.9050847576163885,0.0019630226711734905,0.26402261102801833,0.0005896652178910164
924,2025-06-18,0.1659143947399616,1.850913035300486,0.0018919766571136934,0.2910162627658682,0.0005220142669949038
925,2025-06-23,0.1662837878612183,1.909096099434275,0.001827423527412828,0.27704846247149717,0.0006063480229021827
926,2025-06-24,0.175161254572196,1.9423661277648208,0.001804724680477874,0.2689239228145549,0.00035427962120311194
927,2025-06-25,0.17343856659598528,1.895792226655753,0.0017759969762933929,0.2567799163579996,0.0002845983445760367
928,2025-06-26,0.1850676449240312,1.8500210083014028,0.0017585949075341572,0.2470635747818664,0.0003836491712392838
929,2025-06-30,0.18660133296504053,1.797559202157295,0.0017436672005581206,0.2380526850814748,0.00048751567890556533
930,2025-07-01,0.18395033801691596,1.720427200662913,0.0017754359657463315,0.22623339671386294,0.0005448949391279362
931,2025-07-02,0.19124095834507296,1.6456736281227071,0.001852897145711385,0.23253140013769388,0.0006201776757995221
932,2025-07-03,0.18697432571600076,1.5898119435749816,0.001874165072446921,0.221753563962451,0.0006663461105956285
933,2025-07-07,0.19413398224479783,1.525439167746458,0.0019160086819090493,0.2106688233443933,0.000763996473581754
934,2025-07-08,0.2173046818802607,1.727151509978884,0.0019440293866938257,0.28440882173386517,0.0007415220309884481
935,2025-07-09,0.18812537163658954,1.8640182090733128,0.0017991225399700158,0.2713418962398271,0.0001706678809160174
936,2025-07-10,0.1906281121828659,1.7915945787275132,0.0018249426477640006,0.26724681081205764,0.00024214587054193312
937,2025-07-14,0.18754147017751374,1.746417145564644,0.0018543229533232927,0.25395189469484725,0.00033144840358087085
938,2025-07-15,0.1809890614167692,1.7146657671241623,0.00185467625447923,0.33006938666363395,0.00042703187318225786
939,2025-07-16,0.17503786967568274,1.6614178681874525,0.0018492512842467558,0.31655818466148306,0.0005227663453185719
940,2025-07-17,0.17085405825489108,1.6027782800869714,0.0019184610599423623,0.3037973639058613,0.0006079968256118768
941,2025-07-21,0.1851760034289326,1.6168414827747593,0.0019488398075781742,0.2913446137307513,0.000713701852312825
942,2025-07-22,0.17776659482944346,1.646175355751746,0.0019249251203302996,0.31071857427700267,0.0004623407638298585
943,2025-07-23,0.17304479856269014,1.616100659811644,0.0019577230572709156,0.29770549366272375,0.0004923014004555583
944,2025-07-24,0.1714694660209444,1.542080604273344,0.0019665490333610636,0.29556539218991296,0.0005589266834920578
945,2025-07-28,0.1725039393261194,1.563875241319961,0.0020678729039251094,0.28117764262652717,0.0006257727534745564
946,2025-07-29,0.17439994032517103,1.5111892816367907,0.00210548818285114,0.2703134622246697,0.0003465897613909084
947,2025-07-30,0.1667793948930015,1.5052974933318783,0.0020959111479401465,0.25768069724049086,0.0004494947768085385
948,2025-07-31,0.21062253293907762,2.7963415379569665,0.002096169293961767,0.24643296946548088,0.00044515704076629004
949,2025-08-04,0.19814274786390626,3.3841364635599924,0.002061167563154392,0.2349890861964164,4.540683946033743e-05
950,2025-08-05,0.18864729062736657,3.2292707815879096,0.00196324514158188,0.22907820365809914,0.0001457651467113966
951,2025-08-06,0.18718126761405168,3.084652328981627,0.0020293783648214127,0.23417105648377387,0.00024457189123073815
952,2025-08-07,0.1833728544420732,3.0006945252295325,0.002010576106559783,0.23309098872951822,0.00034479204008791114
953,2025-08-11,0.1833712603045895,2.878509065241871,0.002094590510788172,0.22143855210117974,0.00044758387540919293
954,2025-08-12,0.189280243452795,2.7632029453907823,0.002159086271072891,0.2417522599932852,0.0005350813070669159
955,2025-08-13,0.18666749723319237,2.643763844297306,0.002209694567605362,0.23226950324551343,0.0005616326576435898
956,2025-08-14,0.18461179187751744,2.5684471198064225,0.0022420216539136705,0.22100408571356392,0.0006673010392915733
957,2025-08-18,0.17501835926563936,2.497571414966316,0.002260666622297196,0.21033288247205098,0.0006653569794675341
958,2025-08-19,0.1771600555615402,2.3858890936879575,0.002361817838752162,0.20017370726327166,0.000758512486651374
959,2025-08-20,0.16585672386174669,2.2808583749655047,0.0023345383470472205,0.19099266231108875,0.0008209188890098081
960,2025-08-21,0.1694291215783721,2.173467711618127,0.0024081342169726947,0.18289369640158495,0.0008967870591046364
961,2025-08-25,0.16704149494143194,2.102463247672968,0.0024558012672029512,0.17795467954013924,0.0009293857906923495
962,2025-08-26,0.15225855822023823,2.053255961467604,0.0024713287076983514,0.1716838534292133,0.0008338940695045891
963,2025-08-27,0.1490495052166521,1.9586693439242677,0.0025319892214740475,0.17060778059406134,0.0008642238818259034
964,2025-08-28,0.14991748464575974,1.8801470113555558,0.0026153555740636054,0.16424946531293858,0.0009672975786471069
965,2025-09-02,0.1705111111001776,1.8492772397357886,0.0026797681185432645,0.15608803697996324,0.000939597674809705
966,2025-09-03,0.1712359721311187,1.8164425799943307,0.00260977613579732,0.15845032515492105,0.0005269319726531385
967,2025-09-04,0.17578661344426108,1.7523441629771819,0.002493966180103669,0.15228134785481034,0.0006321107293899574
968,2025-09-08,0.17768881848722967,1.7306819759511036,0.0024797804271560783,0.14746009687359285,0.0006840019539216991
969,2025-09-09,0.17891069823892755,1.6735029613628363,0.0025120974601115444,0.15915344138249177,0.0006405979927822962
970,2025-09-10,0.1794347278730942,1.6243499261459917,0.002451226710357493,0.15763568312873188,0.0007066209354011213
971,2025-09-11,0.16827264278153167,1.5837488960952915,0.002394511801975488,0.1499557057023889,0.0008121921735289312
972,2025-09-15,0.16758010053106803,1.545711419093219,0.002367790702222733,0.1602221029506495,0.0008099720458451095
973,2025-09-16,0.16643739127441554,1.552409059672307,0.0023878421915658372,0.17303857020363697,0.0008256192835999264
974,2025-09-17,0.14555873157969174,1.5399689310972537,0.002361827486070676,0.1759306198810831,0.0006538594720751234
975,2025-09-18,0.14461207601467307,1.4827968326788035,0.002375346664115572,0.17095915391564356,0.0006998242980121233
976,2025-09-22,0.15777147393610894,1.46258798342057,0.0024381557874607876,0.16427347619116553,0.0006661464298898851
977,2025-09-23,0.15229667740413022,1.4036747287397666,0.002360625802142202,0.15734412593677008,0.0005311459381078222
978,2025-09-24,0.15506571933746816,1.3886066782457573,0.0024469180647205525,0.14961621694421165,0.0005983699744784293
979,2025-09-25,0.15537140069391359,1.3487104651924169,0.002381696878184743,0.142267762340349,0.0005324279296962543
980,2025-09-29,0.18261278171461742,1.3354284614449758,0.0023738618884050974,0.13768159126816323,0.0006291285140494784
981,2025-09-30,0.18000274286087564,1.3071819064630588,0.0023168715970243855,0.14281357306791714,0.000405774774578664
982,2025-10-01,0.18296393153094387,1.2645584770037372,0.0023292242187541038,0.14349142177079202,0.0005087198968556404
983,2025-10-02,0.17806733952131779,1.242440660637536,0.0023604233050796113,0.16142832031104243,0.0005479017110354701
984,2025-10-06,0.17276843886299947,1.257022867133383,0.0022972124601999657,0.2092610538804157,0.0006338878633616946
985,2025-10-07,0.17019775143027266,1.2215980658325376,0.0021997291058169282,0.20363821741551727,0.0005829572038978405
986,2025-10-08,0.16769880698536307,1.218572192753539,0.0022374303244561407,0.20280826169451557,0.000616311287835683
987,2025-10-09,0.17555555340031972,1.2072921971780657,0.002196697813306445,0.1990843875006169,0.0007058871597566228
988,2025-10-14,0.17476919648640954,1.176464551168223,0.0022291105066322625,0.1906355023960554,0.0005681979933076072
989,2025-10-15,0.17952241546947828,1.172489520777634,0.002166468276122201,0.18151303548981726,0.0006230087664514355
990,2025-10-16,0.2031897588693428,1.219106117508875,0.0021420564240383134,0.1729980845663868,0.0006185642005144959
991,2025-10-20,0.18416298837521106,1.3431701293906602,0.001943617776697667,0.1748901792359689,0.00035915539991257837
992,2025-10-21,0.20030969543590477,1.3864752455202858,0.0018949765584061601,0.19654097922220962,0.00038833883377436293
993,2025-10-22,0.19865812155350418,1.367386505856532,0.0018042060258462156,0.2113145296811633,0.00021544907555098503
994,2025-10-23,0.20600306209783337,1.351294765926805,0.0018324471759106134,0.20075235356678323,0.00029937994182450674
995,2025-10-27,0.21275041592913777,1.3427400062225494,0.0017808257074119378,0.20290533895082888,0.00032733989650802326
996,2025-10-28,0.21120098149974514,1.2917544964702476,0.0017943020214779481,0.19416666131653662,0.00032512293691822503
997,2025-10-29,0.21080507740774382,1.258070386770518,0.0018795628115676065,0.1856760816372792,0.00040994087172427064
998,2025-10-30,0.214217387757471,1.2166451792402453,0.001835366438187856,0.18633515357091943,0.0005005851586650636
999,2025-11-03,0.20475923339652397,1.1840385634463455,0.001846666230535191,0.17733190708153304,0.0005983704845001017
1000,2025-11-04,0.22271987722109657,1.1603166464741244,0.001870891657246918,0.17026430973455653,0.0007036505883689357
1001,2025-11-05,0.21818945897223505,1.1408106629000605,0.0019082256537673087,0.20069327374552992,0.0005190027778827246
1002,2025-11-06,0.21717693004030536,1.099525201408583,0.0019124139565676473,0.192556067456684,0.0005632400945421577
1003,2025-11-10,0.21417516804585462,1.079212365171407,0.0019522039987487534,0.18292837724376018,0.0006175852918426605
1004,2025-11-12,0.21895520163887422,1.1050791954388206,0.001997863788254492,0.17405541890281404,0.0003732889922588886
1005,2025-11-13,0.22786272627886325,1.1502754201645216,0.001966166012773469,0.17730608247545457,0.0004434095096164807
1006,2025-11-17,0.22442640843456496,1.1525993540156227,0.0018505952013387875,0.17409152968301658,0.00037334491009183865
1007,2025-11-18,0.21007992356043836,1.1839040929706943,0.0018228752540073237,0.17623572820289518,0.0004216710850883007
1008,2025-11-19,0.20191260383323534,1.1650897830171496,0.0018768528719025376,0.16753909506474726,0.0004742988167090633
1009,2025-11-20,0.19861950460348712,1.1210246744986987,0.0018530675061994737,0.15938420080657528,0.0005772618743798437
1010,2025-11-24,0.1961959087760476,1.1266117003606961,0.001936401945393549,0.17911313623832664,0.0004952616289644256
1011,2025-11-25,0.20740431936040396,1.1025848723609037,0.0019741940115497463,0.1716714433789336,0.00041974763118706436
1012,2025-11-26,0.21515865321037475,1.1262349798924047,0.001934208340897448,0.18355758558829932,0.00044925582843375234
1013,2025-12-01,0.2069404551084689,1.1274390186772048,0.0018969892840347727,0.2293938786168578,0.00035642218282175547
1014,2025-12-02,0.2077073041807548,1.1091539875659042,0.001838264804014508,0.2568060084733763,0.00045984980995357423
1015,2025-12-03,0.2058554682316035,1.0945005734020035,0.0019117729342519893,0.2465783376271801,0.0005543948186841767
1016,2025-12-04,0.20418266445777308,1.0597276251669048,0.001878455062708403,0.24275735656401085,0.000643259407265757
1017,2025-12-08,0.20802083107409355,1.0503233668339338,0.0019354903853226804,0.23427667593050544,0.0007043606668701406
1018,2025-12-09,0.202883711830858,1.052786100543067,0.0018527422210735062,0.28375915605397295,0.0006338718561219249
1019,2025-12-10,0.2042762669800654,1.0537910913493294,0.001889422447933316,0.2718154560777189,0.000737552911109757
1020,2025-12-11,0.19586274183485639,1.088439570578537,0.0018830925133726782,0.3025844739261585,0.0005678761131787639
1021,2025-12-15,0.20068818421741141,1.0619970637944478,0.0018649877543372292,0.2875371204164989,0.0004801656044642525
1022,2025-12-16,0.19884114935228914,1.1146460053805227,0.0018996106185592638,0.273160313569764,0.000575857433632416
1023,2025-12-17,0.1853160870076506,1.1284834489403477,0.0019478586600397666,0.26311039735350517,0.00043303185586879457
1024,2025-12-18,0.18054087218475767,1.093432314495288,0.0020053148644210567,0.25421115841925446,0.0004864965537791281
1025,2025-12-22,0.17992031738743403,1.0949235970904554,0.0020377977762197105,0.24318812099654386,0.00052928578389981
1026,2025-12-23,0.1760875555831099,1.0618376165772991,0.0020040232043286132,0.2535568565395896,0.0005339782120143769
1027,2025-12-29,0.21226280448525955,1.3611265585283006,0.0020460065269711225,0.2410720025592014,0.0006233020305331175
1028,2025-12-30,0.1981857805216738,1.432569911174805,0.0020235460949217157,0.2334647903949776,0.00015119895685569316
1029,2026-01-05,0.2183533819554675,1.57927263077665,0.002066425008248218,0.242488710454516,0.00015882737757196225
1030,2026-01-06,0.21582315070702193,1.9273192217013242,0.0019095529420542897,0.2318039109896395,0.00020988704968751112
