Date,Total_Spillover,SOLVPN_TO,SOLVPN_FROM,COPPER_TO,COPPER_FROM
2025-01-17,22.68031321498068,66.84192503057635,4.08192918451622,10.234768373618648,10.820805932096778
2025-01-21,22.6451282583397,66.54610701371024,3.762786459350124,10.830028992189764,10.866404183813424
2025-01-22,22.434403599634127,67.23176117615533,3.703474559117395,9.844067679935401,10.623278282074047
2025-01-23,22.326037872222376,66.8105072727616,3.733290109088961,9.185385193791845,11.06451380350453
2025-01-24,22.246133303759468,67.21597715610798,3.7836809921032404,8.652939101974535,11.514633650485905
2025-01-27,22.100144827471883,67.02598426115497,3.7316778757697366,8.447828750276742,11.518156908203522
2025-01-28,21.89620566555183,63.8336837651937,3.4634721909802333,8.337797517508376,12.433265009124861
2025-01-29,21.648664003847514,63.42391187281316,3.4090789927056435,8.28242607017967,12.468641601830178
2025-01-30,21.03091001004465,60.66700081463625,3.538473033079865,9.112544958539294,12.653646144982295
2025-01-31,21.163606269634162,61.290467303574324,3.5293984538888252,8.966086609029404,13.16028385136783
2025-02-03,21.628172152465126,61.375322468018524,3.653807266714086,9.354010135815392,13.406140844557543
2025-02-04,21.38133148878889,60.720674546957845,3.933943232522058,9.160372782266036,14.413661997875343
2025-02-05,21.430872206719286,61.50776930007258,3.6899455234665717,9.03283903328678,14.50681441764515
2025-02-06,21.797201005093378,65.11042896761091,3.416959248812483,8.687924981432264,15.09974186668725
2025-02-07,21.860549377819574,65.09401936505166,3.4801721927831766,9.079506389910222,15.35449755811363
2025-02-10,21.977118153969137,66.45468406023468,3.4815850349239086,8.012142252201134,15.938286079381426
2025-02-11,21.94007261485616,66.503889334566,3.1696213021124007,7.705947440712762,16.880072357837
2025-02-12,21.672177422652855,66.25125528262585,3.06523189610615,7.3630277246818325,17.001108003117615
2025-02-13,21.535294819814606,66.06653321243817,3.0142257680604128,7.220955629533603,16.790400017847297
2025-02-14,21.915747003710834,67.61355743098014,2.899531053874226,7.03313601722953,17.210678584497753
2025-02-18,21.886243522258013,67.48310804082858,2.9635988575854153,6.266249352419378,16.545830768582974
2025-02-19,21.196353740151118,63.79666600592704,2.513552673279769,6.28641936431678,15.936349771357225
2025-02-20,20.65182722992146,61.670621916209534,2.2394251834274925,6.120823507389858,15.006728514496203
2025-02-21,20.8599535592948,63.51807089216774,2.2768217929807477,6.159312472526614,15.169405600749307
2025-02-24,20.986186678047353,63.59125179987393,2.608408743449025,6.5704567043703515,16.0067396151207
2025-02-25,20.87647039670358,62.276158319809724,2.5102298864128008,6.386781285555266,16.445865510793524
2025-02-26,20.835187759299735,61.48686336933491,2.484413894239257,6.142337628189754,16.596979613285058
2025-02-27,20.780431584143837,61.53774560465736,2.473449417306267,6.012548636895203,16.3765942378809
2025-02-28,20.566623974731808,61.744991148444626,2.348057189634486,5.43537123753484,15.383561996058779
2025-03-03,20.302771609994217,61.12271481023386,2.281391475624936,5.579716163217628,15.093634335135578
2025-03-04,20.10763345181582,58.72748151178838,1.710877834886065,6.708424528220186,14.704249395218346
2025-03-05,19.364932413198797,58.55676895060997,1.564133951829392,5.937283026512008,14.514133808723766
2025-03-06,19.846698960173132,61.279153414526746,1.3315895921762089,7.064297932738005,16.041935416803515
2025-03-07,19.47015046766549,57.74115397188648,1.7563939803199515,8.281682243233227,15.179156670530405
2025-03-10,19.366244564664033,57.825783112285954,1.7035707337964396,7.993281387438151,14.791583129424616
2025-03-11,19.650795385678276,58.813217349187006,1.5612298197597612,7.972516213013642,15.776664665810024
2025-03-12,19.49292837506044,59.45957857872437,1.4362615386399962,8.167410975114683,15.552045649295238
2025-03-13,19.426199961100068,59.3274053347047,1.4195892551672993,7.535680101306724,15.846892000372268
2025-03-14,19.072952830268104,57.58418400683907,1.2330172911184762,7.562884681259348,14.914669519799986
2025-03-17,18.856594013785898,55.937939481852105,1.3880514713453111,7.9672159419162405,13.899157464367745
2025-03-18,18.933668090773352,55.81661608843829,1.394248708682557,8.313903966800634,14.086095415581795
2025-03-19,18.900327661865116,54.982751281298626,1.3639412840456242,8.978939549647286,13.657029372443363
2025-03-20,18.38547261076432,53.354345242201276,1.36209939825635,8.427187933227433,13.13285488102498
2025-03-21,18.559256540354475,54.04729913703389,1.2696080385514497,9.316400912247467,13.863109833365595
2025-03-24,18.62947627317637,54.25715449053702,1.2284261053117953,9.126773071887282,13.817943718360478
2025-03-25,18.54502130868325,54.44528771183326,1.2937623035133103,8.834900364309034,13.829403812601685
2025-03-26,18.330797876034175,52.92136646942631,1.121985885142582,9.486612703827365,13.366443213578624
2025-03-27,18.46433670536884,52.8568293118895,1.0681415221166441,9.515209553304079,13.32771112126913
2025-03-28,18.4394425896254,53.062859429998575,1.0805095982957795,9.085670635503858,13.808219981260962
2025-03-31,18.078995668508636,51.971928873144336,1.0260146462402737,7.675009749239238,13.774054766598647
2025-04-01,18.253789980180333,52.066740636378526,0.9928335270270403,7.967251409832104,13.89295516188081
2025-04-02,18.269844213258164,52.085472575038125,1.008342828449825,8.152304528783421,13.823499323832728
2025-04-03,18.254110976407663,52.199957876093265,1.018916196464443,7.7175398236038335,13.961090091895267
2025-04-04,18.42706639246526,51.87237853020537,1.2535996243366785,4.188364293929129,15.510546711607317
2025-04-07,21.321911570225303,57.291687255762234,4.047151631399391,4.869071971755578,22.59996236032997
2025-04-08,21.8120720342474,59.57902914595399,4.581260929453806,4.863037954615777,24.24855036234162
2025-04-09,21.766798571267472,60.22797610097448,5.327676881538418,5.566309572294008,24.199009980734807
2025-04-10,22.421818197539288,64.5160502293644,4.199199600599722,6.2254328675478074,24.834538739445435
2025-04-11,21.471906375876486,63.45997545689481,4.094738427853252,7.159145518022636,25.410242857705267
2025-04-14,21.362238335508906,64.93267017461983,3.2564654060463774,7.654363861377668,25.190444909327592
2025-04-15,21.63736214242535,65.45544605039653,3.4235080525392343,8.322551809692328,25.505405308700503
2025-04-16,21.442464469816258,65.25624900035008,3.3590843933583554,8.307714615732378,25.450180841891562
2025-04-17,21.39426831779549,64.2927763958008,3.1591327770913122,8.887732083973473,25.319808373425513
2025-04-21,21.474979153041858,65.04114077244051,3.0932307018644014,9.108865869982294,25.302826804132888
2025-04-22,21.05585333569911,64.69077310863311,2.956022285024287,9.28043035086249,25.091175673158318
2025-04-23,20.81726568074113,64.81687448665802,2.895826878635944,9.025132060430115,25.668766587365543
2025-04-24,20.71998927631648,63.43810933069034,3.0764281435707748,9.498086975630404,25.221936218990738
2025-04-25,20.91106492603591,63.979371361245974,3.110577668574205,8.859276977360214,26.284479171779555
2025-04-28,20.919004996117778,64.71650677174092,2.932356618155745,8.526051686175501,26.441458764953442
2025-04-29,20.972994209633047,65.11281187372346,2.9634405914137307,8.416724127586193,26.504138087372347
2025-04-30,20.876617518177383,65.28756777616795,2.745541813991146,8.312855132278807,26.43006745363099
2025-05-01,20.583946541273555,63.100632351001394,2.7877889630402186,9.393274514837174,24.82100277483111
2025-05-02,20.39385967470789,61.52121900793743,2.788727280716988,8.52095107875335,25.002777190448455
2025-05-05,20.358944424084363,61.136975814781756,3.0203641396025724,8.535833798372966,25.152115489345416
2025-05-06,20.454914771068488,61.41460772725639,3.040714821814885,8.656989780255879,25.483714314969596
2025-05-07,20.57371898727584,61.54438076948394,2.869985876889908,8.591041026624941,25.537167599614495
2025-05-08,20.457030592328824,60.98288983153601,2.792584067687104,8.413473891226868,25.82939202564602
2025-05-09,20.703566193154803,61.01028222400804,2.766231672020172,8.44618442035675,25.958972143371
2025-05-12,20.76764791303855,61.062097486587675,2.783974647641179,8.513302497963963,26.149555406277024
2025-05-13,20.99700571940494,59.94766299057021,2.851399097046228,8.947903985085018,26.195120502210113
2025-05-14,20.87395994768248,58.84573943373776,2.6553755159945176,9.175507164918699,26.109113441389663
2025-05-15,20.821301147921083,58.92375659937552,2.598667091383581,9.139990712074116,25.937701993128982
2025-05-16,20.774942570526385,58.99887173273884,2.5282234860161377,8.833439471243686,26.087420663416694
2025-05-19,20.749281476824695,58.58268923366554,2.523457934006129,8.98249189262468,25.90317398796161
2025-05-20,20.798379262723685,58.669066333686025,2.510615872058236,9.25868574021016,25.89551958863703
2025-05-21,20.56115280675189,57.55708275804743,2.548443694343801,8.885855986938042,25.645025433204776
2025-05-22,20.3941118447433,58.09710099938541,2.556923476969592,8.734095362946062,25.60487981609355
2025-05-23,19.780681268861507,58.69961970253391,2.406913018863662,7.883244051747335,25.611276027403225
2025-05-27,18.964640529991282,57.81912348377567,1.7458383922260006,8.905837819902462,23.970658822071073
2025-05-28,18.757606612872223,54.44929897810754,2.5780169900273506,9.944671494966338,23.80351453807347
2025-05-29,19.334220193167535,54.00048731970389,2.8163777273910577,9.539443996161841,26.173159655610494
2025-05-30,19.34488294441875,53.71186045126892,2.9088814294583183,9.668614127302513,26.219114450684188
2025-06-02,19.426819975295754,54.10360883848393,2.958673762451127,9.780613541285078,26.10040658842131
2025-06-03,19.487446456960022,54.42761814818587,3.067212861329959,10.170952143632267,26.1484028264371
2025-06-04,19.432366714014552,53.875260768133145,2.9951415002708615,10.371474570271234,26.054952815014765
2025-06-05,19.685272548036384,54.40474657250116,3.0626727224387427,10.377588020749817,26.297290548267867
2025-06-06,19.579738584387297,54.74585507572568,2.9971357117882023,10.914561494421879,25.57782200677127
2025-06-09,19.779242053036178,54.40473086167892,2.9965047706020203,11.491471301518246,26.019494368593975
2025-06-10,19.867222672909037,54.00867901350607,3.0863566547420196,11.459559901690024,26.106629974215195
2025-06-11,19.735939669426756,53.73530386954795,3.0224874912099216,11.768045660800265,25.95143593584039
2025-06-12,19.75884121594352,53.44565097063333,3.2209411684728515,11.330527159325182,26.14096660735397
2025-06-13,19.819267542792584,53.8951687196896,3.120186467891216,11.354895615972428,26.09082709940185
2025-06-16,19.763164311470092,53.07464656664099,3.487496662112413,11.456856933785302,25.712711181493052
2025-06-17,19.788991342667945,53.547988426668255,3.405453348274231,11.460473748063121,25.844787383638657
2025-06-18,19.66485940464409,53.980295062771,3.4591664125080133,11.555960546514367,25.829766661058045
