Date,DC_to_CP,CP_to_DC,PairSpillover,Asymmetry,Spread_DC_minus_CP
2021-03-01,0.0802646106317918,0.1759300558976742,0.256194666529466,-0.09566544526588239,-0.09566544526588239
2021-03-02,0.0967088042379105,0.1961559580231517,0.2928647622610622,-0.09944715378524119,-0.09944715378524119
2021-03-03,0.1310386612746316,0.03812554225162549,0.16916420352625708,0.09291311902300611,0.09291311902300611
2021-03-04,0.13208832083712022,0.04431963154146981,0.17640795237859003,0.0877686892956504,0.0877686892956504
2021-03-08,0.01680778739955923,0.04619334422244232,0.06300113162200155,-0.029385556822883088,-0.029385556822883088
2021-03-09,0.01586125111979947,0.126689731363637,0.14255098248343648,-0.11082848024383754,-0.11082848024383754
2021-03-10,0.015013064851165938,0.11089529120301722,0.12590835605418316,-0.09588222635185129,-0.09588222635185129
2021-03-11,0.07957775096563494,0.10025686655233793,0.17983461751797286,-0.02067911558670299,-0.02067911558670299
2021-03-15,0.0668368768395655,0.059153335807516846,0.12599021264708235,0.0076835410320486575,0.0076835410320486575
2021-03-16,0.06435554773938648,0.02660974373315194,0.09096529147253843,0.03774580400623454,0.03774580400623454
2021-03-17,0.06433018993915823,0.029811807999854945,0.09414199793901318,0.03451838193930329,0.03451838193930329
2021-03-18,0.034862947074604446,0.026769078882216715,0.06163202595682116,0.008093868192387731,0.008093868192387731
2021-03-22,0.020178102158631937,0.008098328729278986,0.028276430887910924,0.012079773429352951,0.012079773429352951
2021-03-23,0.021285207912649144,0.0038193122099972835,0.025104520122646426,0.017465895702651862,0.017465895702651862
