Date,Close
2022-10-17,"1,658.90"
2022-10-18,"1,650.70"
2022-10-19,"1,629.00"
2022-10-20,"1,631.80"
2022-10-24,"1,649.20"
2022-10-25,"1,653.30"
2022-10-26,"1,664.40"
2022-10-27,"1,660.30"
2022-10-31,"1,640.70"
2022-11-01,"1,649.70"
2022-11-02,"1,650.00"
2022-11-03,"1,630.90"
2022-11-07,"1,680.50"
2022-11-08,"1,716.00"
2022-11-09,"1,713.70"
2022-11-10,"1,753.70"
2022-11-14,"1,776.90"
2022-11-15,"1,776.80"
2022-11-16,"1,775.80"
2022-11-17,"1,763.00"
2022-11-21,"1,739.60"
2022-11-22,"1,739.90"
2022-11-23,"1,745.60"
2022-11-28,"1,740.30"
2022-11-29,"1,756.30"
2022-11-30,"1,753.20"
2022-12-01,"1,808.20"
2022-12-05,"1,774.30"
2022-12-06,"1,775.50"
2022-12-07,"1,791.00"
2022-12-08,"1,794.20"
2022-12-12,"1,785.00"
2022-12-13,"1,818.30"
2022-12-14,"1,811.50"
2022-12-15,"1,780.60"
2022-12-19,"1,791.00"
2022-12-20,"1,818.60"
2022-12-21,"1,818.50"
2022-12-22,"1,788.50"
2022-12-27,"1,816.30"
2022-12-28,"1,808.80"
2022-12-29,"1,826.00"
2023-01-03,"1,846.10"
2023-01-04,"1,859.00"
2023-01-05,"1,840.60"
2023-01-09,"1,877.80"
2023-01-10,"1,876.50"
2023-01-11,"1,878.90"
2023-01-12,"1,898.80"
2023-01-17,"1,909.90"
2023-01-18,"1,907.00"
2023-01-19,"1,923.90"
2023-01-23,"1,928.60"
2023-01-24,"1,935.40"
2023-01-25,"1,942.60"
2023-01-26,"1,930.00"
2023-01-30,"1,930.20"
2023-01-31,"1,936.60"
2023-02-01,"1,934.30"
2023-02-02,"1,922.20"
2023-02-06,"1,871.20"
2023-02-07,"1,876.50"
2023-02-08,"1,882.20"
2023-02-09,"1,870.00"
2023-02-13,"1,855.10"
2023-02-14,"1,857.00"
2023-02-15,"1,837.00"
2023-02-16,"1,843.40"
2023-02-21,"1,834.20"
2023-02-22,"1,833.30"
2023-02-23,"1,818.80"
2023-02-27,"1,824.90"
2023-02-28,"1,836.70"
2023-03-01,"1,845.40"
2023-03-02,"1,840.50"
2023-03-06,"1,854.60"
2023-03-07,"1,820.00"
2023-03-08,"1,818.60"
2023-03-09,"1,834.60"
2023-03-13,"1,916.50"
2023-03-14,"1,910.90"
2023-03-15,"1,931.30"
2023-03-16,"1,923.00"
2023-03-20,"1,982.80"
2023-03-21,"1,941.10"
2023-03-22,"1,949.60"
2023-03-23,"1,995.90"
2023-03-27,"1,953.80"
2023-03-28,"1,973.50"
2023-03-29,"1,966.90"
2023-03-30,"1,988.50"
2023-04-03,"1,991.30"
2023-04-04,"2,029.40"
2023-04-05,"2,026.80"
2023-04-10,"1,994.80"
2023-04-11,"2,010.00"
2023-04-12,"2,015.70"
2023-04-13,"2,045.80"
2023-04-17,"1,997.60"
2023-04-18,"2,010.30"
2023-04-19,"1,998.00"
2023-04-20,"2,009.80"
2023-04-24,"1,990.60"
2023-04-25,"1,995.10"
2023-04-26,"1,986.90"
2023-04-27,"1,999.00"
2023-05-01,"1,992.20"
2023-05-02,"2,023.30"
2023-05-03,"2,037.00"
2023-05-04,"2,055.70"
2023-05-08,"2,033.20"
2023-05-09,"2,042.90"
2023-05-10,"2,037.10"
2023-05-11,"2,020.50"
2023-05-15,"2,022.70"
2023-05-16,"1,993.00"
2023-05-17,"1,984.90"
2023-05-18,"1,959.80"
2023-05-22,"1,977.20"
2023-05-23,"1,974.50"
2023-05-24,"1,964.60"
2023-05-25,"1,943.70"
2023-05-30,"1,968.10"
