break_idx,break_date,F_stat
976,2024-08-19,1.8235672172268382
977,2024-08-20,1.822929355665149
978,2024-08-21,1.8068742335912296
979,2024-08-22,1.8037326743605402
980,2024-08-23,1.8124915334689662
981,2024-08-26,1.8186490500528327
982,2024-08-27,1.8178523797177222
983,2024-08-28,1.8179085232614993
984,2024-08-29,1.803211087563298
985,2024-08-30,1.7972085851131616
986,2024-09-03,1.8120561731083082
987,2024-09-04,1.7357576854424572
988,2024-09-05,1.7279610682853308
989,2024-09-06,1.6760243910308568
990,2024-09-09,1.6579713325741716
991,2024-09-10,1.5579464377920575
992,2024-09-11,1.6411276245577504
993,2024-09-12,1.6350935699280291
994,2024-09-13,1.6403618075171993
995,2024-09-16,1.6270650753214622
996,2024-09-17,1.625549567839394
997,2024-09-18,1.6293036730081911
998,2024-09-19,1.6398679040667585
999,2024-09-20,1.608828873306001
1000,2024-09-23,1.6152495051810989
1001,2024-09-24,1.624338545750972
1002,2024-09-25,1.5295615982389823
1003,2024-09-26,1.5296246680803844
1004,2024-09-27,1.5577941744261756
1005,2024-09-30,1.5621288841419234
1006,2024-10-01,1.580367639024569
1007,2024-10-02,1.5435918559224409
1008,2024-10-03,1.5033607397849778
1009,2024-10-04,1.4366049224046114
1010,2024-10-07,1.4249542264949957
1011,2024-10-08,1.4255316172828265
1012,2024-10-09,1.3699752300203702
1013,2024-10-10,1.389697932038445
1014,2024-10-11,1.3928231057910452
1015,2024-10-15,1.3566879829710887
1016,2024-10-16,1.4386518555530554
1017,2024-10-17,1.396425136627925
1018,2024-10-18,1.3855658921728877
1019,2024-10-21,1.374211091552385
1020,2024-10-22,1.3781667710076846
1021,2024-10-23,1.3746415215761187
1022,2024-10-24,1.3801244948247149
1023,2024-10-25,1.3834276187050887
1024,2024-10-28,1.356726952324042
1025,2024-10-29,1.367205258103868
1026,2024-10-30,1.3681701780749964
1027,2024-10-31,1.359502271327991
1028,2024-11-01,1.3849039574185373
1029,2024-11-04,1.395451711561605
1030,2024-11-05,1.3967710291309485
1031,2024-11-06,1.401215134045345
1032,2024-11-07,1.596077911557074
1033,2024-11-08,1.502542754085976
1034,2024-11-12,1.5777737692691747
1035,2024-11-13,1.7554586536948389
1036,2024-11-14,1.7998044816430903
1037,2024-11-15,1.797388051334678
1038,2024-11-18,1.789777576481172
1039,2024-11-19,1.7815558714542035
1040,2024-11-20,1.7825911277957707
1041,2024-11-21,1.7673981472431266
1042,2024-11-22,1.798499009586769
1043,2024-11-25,1.8470499948792591
1044,2024-11-26,1.839305062674004
1045,2024-11-27,1.8641053267353687
1046,2024-11-29,1.8639473523622434
1047,2024-12-02,1.8637068455351284
1048,2024-12-03,1.8480750268416373
1049,2024-12-04,1.8285784850479005
1050,2024-12-05,1.8293600844832003
1051,2024-12-06,1.8082211657479415
1052,2024-12-09,1.7959265195561456
1053,2024-12-10,1.8234719300649074
1054,2024-12-11,1.8249014462876776
1055,2024-12-12,1.8420728130134623
1056,2024-12-13,1.8519150605836532
1057,2024-12-16,1.879731247392257
1058,2024-12-17,1.8812846162783063
1059,2024-12-18,1.827438475578026
1060,2024-12-19,2.4695506243911813
1061,2024-12-20,2.6881270106314057
1062,2024-12-23,2.914172728003357
1063,2024-12-24,2.9729647918962714
1064,2024-12-26,2.97047857550449
1065,2024-12-27,2.9754577490783625
1066,2024-12-30,2.9672914346828865
1067,2024-12-31,3.0049137823424417
1068,2025-01-02,3.059273622073583
1069,2025-01-03,3.0326756677712554
1070,2025-01-06,3.050293260539826
1071,2025-01-07,3.0562599343592196
1072,2025-01-08,3.1153000476154693
1073,2025-01-10,3.041075212728284
1074,2025-01-13,3.1605895232472254
1075,2025-01-14,3.1485683674530796
1076,2025-01-15,3.156002858797674
1077,2025-01-16,3.101889138157381
1078,2025-01-17,3.108474700171484
1079,2025-01-21,3.1913860169646995
1080,2025-01-22,3.233693988958714
1081,2025-01-23,3.2361075994791193
1082,2025-01-24,3.2451510508784227
1083,2025-01-27,3.2440282636456512
1084,2025-01-28,3.1311994810984136
1085,2025-01-29,3.0795062159775215
1086,2025-01-30,3.0757470523847945
1087,2025-01-31,3.051345031678556
1088,2025-02-03,3.054947078581029
1089,2025-02-04,3.2097348731462043
1090,2025-02-05,3.2394603043090258
1091,2025-02-06,3.1563579409337565
1092,2025-02-07,3.150176005858564
1093,2025-02-10,3.281738765227533
1094,2025-02-11,3.178404297799564
1095,2025-02-12,3.160308587027777
1096,2025-02-13,3.1191198273140706
1097,2025-02-14,3.0953120319060883
1098,2025-02-18,3.149319676346057
1099,2025-02-19,3.14204731708581
1100,2025-02-20,3.1479930628541806
1101,2025-02-21,3.1489616188056173
1102,2025-02-24,3.193225655910336
1103,2025-02-25,3.168975213316785
1104,2025-02-26,3.138908329198844
1105,2025-02-27,3.11659459489549
1106,2025-02-28,3.413850902235864
1107,2025-03-03,3.484636559065115
1108,2025-03-04,3.6648625238334436
1109,2025-03-05,3.660618699580213
1110,2025-03-06,3.412932493407605
1111,2025-03-07,3.515638447028573
1112,2025-03-10,3.7023686577698807
1113,2025-03-11,3.7269010168818637
1114,2025-03-12,3.689772505217116
1115,2025-03-13,3.5005782955766382
1116,2025-03-14,3.5832843781579315
1117,2025-03-17,3.9041216337163505
1118,2025-03-18,3.865942863699919
1119,2025-03-19,3.92025344425675
1120,2025-03-20,3.842457857710258
1121,2025-03-21,3.8606997865132557
1122,2025-03-24,3.8588257668760964
1123,2025-03-25,3.986521047658632
1124,2025-03-26,4.054923294115398
1125,2025-03-27,4.159764674201186
