t,Date,rho_raw,rho_used,scale_used,row_err,diag_mean,offdiag_mean,tci,success,error_msg
115,115,0.4812727265809032,0.4812727265809032,1.0,2.220446049250313e-16,0.47676427553571027,0.08720595407738163,52.323572446428976,1,
116,116,0.55130373398784,0.55130373398784,1.0,1.1102230246251565e-16,0.464532688657436,0.08924455189042733,53.5467311342564,1,
117,117,0.5746636764741504,0.5746636764741504,1.0,1.1102230246251565e-16,0.4647235377388732,0.0892127437101878,53.52764622611268,1,
118,118,0.5848141562403344,0.5848141562403344,1.0,2.220446049250313e-16,0.47184035607091424,0.08802660732151428,52.81596439290857,1,
119,119,0.6463374168394493,0.6463374168394493,1.0,2.220446049250313e-16,0.4792036055316391,0.08679939907806015,52.07963944683609,1,
120,120,0.5223983659155592,0.5223983659155592,1.0,2.220446049250313e-16,0.48319950218875135,0.08613341630187478,51.68004978112487,1,
121,121,0.5127077648613998,0.5127077648613998,1.0,2.220446049250313e-16,0.4939571049643345,0.08434048250594425,50.604289503566555,1,
122,122,0.46828395628824443,0.46828395628824443,1.0,1.1102230246251565e-16,0.5174468901295551,0.08042551831174082,48.25531098704449,1,
123,123,0.4946121518998445,0.4946121518998445,1.0,2.220446049250313e-16,0.5234230906485137,0.07942948489191438,47.65769093514863,1,
124,124,0.539397321317177,0.539397321317177,1.0,2.220446049250313e-16,0.5262124422312668,0.07896459296145555,47.37875577687333,1,
125,125,0.5408186569693664,0.5408186569693664,1.0,2.220446049250313e-16,0.5272588064982041,0.078790198916966,47.274119350179596,1,
126,126,0.451091931121349,0.451091931121349,1.0,2.220446049250313e-16,0.4825860624055542,0.08623565626574099,51.741393759444584,1,
127,127,0.671203264259628,0.671203264259628,1.0,2.220446049250313e-16,0.5084891702029345,0.08191847163284426,49.15108297970656,1,
128,128,0.552878292429119,0.552878292429119,1.0,2.220446049250313e-16,0.5165639921189892,0.08057266798016847,48.343600788101085,1,
129,129,0.5591183771732664,0.5591183771732664,1.0,2.220446049250313e-16,0.5343922543265897,0.07760129094556839,46.560774567341035,1,
130,130,0.5826316057536736,0.5826316057536736,1.0,4.440892098500626e-16,0.5286588768591052,0.0785568538568158,47.13411231408948,1,
131,131,0.6395401422499171,0.6395401422499171,1.0,2.220446049250313e-16,0.5327240413335327,0.07787932644441123,46.72759586664674,1,
132,132,0.6004740205372797,0.6004740205372797,1.0,2.220446049250313e-16,0.5290878727857178,0.0784853545357137,47.09121272142823,1,
133,133,0.6032978386354416,0.6032978386354416,1.0,2.220446049250313e-16,0.5057334473756573,0.08237775877072377,49.42665526243427,1,
134,134,0.8062453544424035,0.8062453544424035,1.0,1.1102230246251565e-16,0.39415086394711135,0.10097485600881477,60.58491360528887,1,
135,135,0.6083202014345207,0.6083202014345207,1.0,2.220446049250313e-16,0.42037102113945785,0.09660482981009035,57.96289788605421,1,
136,136,0.5337121907105414,0.5337121907105414,1.0,2.220446049250313e-16,0.43759024518505735,0.09373495913582378,56.24097548149426,1,
137,137,0.5068162373211766,0.5068162373211766,1.0,2.220446049250313e-16,0.4402851993984286,0.09328580010026193,55.971480060157155,1,
138,138,0.48676723816275314,0.48676723816275314,1.0,2.220446049250313e-16,0.4504934783055888,0.09158442028240185,54.950652169441106,1,
139,139,0.48634525158883546,0.48634525158883546,1.0,2.220446049250313e-16,0.45589882438749324,0.09068352926875115,54.41011756125069,1,
140,140,0.48100794644503647,0.48100794644503647,1.0,2.220446049250313e-16,0.46051734754091117,0.08991377540984816,53.948265245908885,1,
141,141,0.5312879481417982,0.5312879481417982,1.0,1.1102230246251565e-16,0.4717227745983452,0.08804620423360913,52.82772254016548,1,
142,142,0.4534792097328474,0.4534792097328474,1.0,2.220446049250313e-16,0.48854132543534884,0.08524311242744187,51.14586745646512,1,
143,143,0.4924056231020085,0.4924056231020085,1.0,2.220446049250313e-16,0.5099592977073298,0.08167345038211168,49.00407022926701,1,
144,144,0.451241411078003,0.451241411078003,1.0,2.220446049250313e-16,0.5191044033984654,0.08014926610025577,48.08955966015346,1,
145,145,0.5468127580148854,0.5468127580148854,1.0,2.220446049250313e-16,0.5197232384075383,0.08004612693207695,48.02767615924618,1,
146,146,0.4579074050047974,0.4579074050047974,1.0,1.1102230246251565e-16,0.5165757553357416,0.08057070744404307,48.34242446642584,1,
147,147,0.4325241943021428,0.4325241943021428,1.0,2.220446049250313e-16,0.506604129766646,0.08223264503889235,49.33958702333541,1,
148,148,0.4969431421876049,0.4969431421876049,1.0,2.220446049250313e-16,0.501721155462873,0.08304647408952118,49.827884453712706,1,
149,149,0.47765821090266936,0.47765821090266936,1.0,1.1102230246251565e-16,0.5256168191397698,0.07906386347670502,47.43831808602301,1,
150,150,0.5401299870743896,0.5401299870743896,1.0,2.220446049250313e-16,0.49942473482514055,0.08342921086247658,50.057526517485954,1,
151,151,0.6037877933128034,0.6037877933128034,1.0,1.1102230246251565e-16,0.47612558061202853,0.08731240323132859,52.38744193879715,1,
152,152,0.6060986009773358,0.6060986009773358,1.0,2.220446049250313e-16,0.46587612664744155,0.08902064555875974,53.41238733525585,1,
153,153,0.6199846568938485,0.6199846568938485,1.0,2.220446049250313e-16,0.47804174479831907,0.08699304253361351,52.19582552016811,1,
154,154,0.577525254015572,0.577525254015572,1.0,2.220446049250313e-16,0.4988884925524861,0.08351858457458564,50.11115074475138,1,
155,155,0.5829790060496365,0.5829790060496365,1.0,2.220446049250313e-16,0.4848313646693794,0.0858614392217701,51.51686353306205,1,
156,156,0.4685554061890467,0.4685554061890467,1.0,2.220446049250313e-16,0.49389123964063525,0.08435146005989413,50.61087603593648,1,
157,157,0.6004894061878311,0.6004894061878311,1.0,2.220446049250313e-16,0.47701364030114796,0.087164393283142,52.29863596988521,1,
158,158,0.44190855798337864,0.44190855798337864,1.0,2.220446049250313e-16,0.4894740643777712,0.08508765593703813,51.05259356222288,1,
159,159,0.5450621061335594,0.5450621061335594,1.0,2.220446049250313e-16,0.4837333840345965,0.0860444359942339,51.62666159654034,1,
160,160,0.39503475081304773,0.39503475081304773,1.0,2.220446049250313e-16,0.5109997711706721,0.0815000381382213,48.90002288293278,1,
161,161,0.36567320792506475,0.36567320792506475,1.0,3.3306690738754696e-16,0.5140940552456689,0.08098432412572187,48.59059447543313,1,
162,162,0.6141255379515786,0.6141255379515786,1.0,2.220446049250313e-16,0.4612113292722563,0.08979811178795728,53.87886707277437,1,
163,163,0.4379342200335763,0.4379342200335763,1.0,2.220446049250313e-16,0.5057620250001528,0.08237299583330787,49.42379749998472,1,
164,164,0.4142587669305747,0.4142587669305747,1.0,1.1102230246251565e-16,0.5241792172960147,0.07930346378399752,47.58207827039852,1,
165,165,0.3344020419485491,0.3344020419485491,1.0,2.220446049250313e-16,0.5288386201781552,0.07852689663697415,47.11613798218449,1,
166,166,0.3340008880304823,0.3340008880304823,1.0,1.1102230246251565e-16,0.5489813351783676,0.07516977747027205,45.101866482163224,1,
167,167,0.3979120884374551,0.3979120884374551,1.0,1.1102230246251565e-16,0.5317303549872363,0.07804494083546058,46.82696450127635,1,
168,168,0.5882556746285746,0.5882556746285746,1.0,2.220446049250313e-16,0.5271307445676104,0.07881154257206495,47.286925543238965,1,
169,169,0.622610066528401,0.622610066528401,1.0,2.220446049250313e-16,0.5280944209397561,0.07865092984337396,47.19055790602438,1,
170,170,0.4376174829564618,0.4376174829564618,1.0,2.220446049250313e-16,0.525654331129757,0.07905761147837384,47.43456688702431,1,
171,171,0.4029041853215068,0.4029041853215068,1.0,2.220446049250313e-16,0.5380927933921938,0.07698453443463434,46.1907206607806,1,
172,172,0.41279905937465267,0.41279905937465267,1.0,2.220446049250313e-16,0.5452809855795214,0.0757865024034131,45.47190144204786,1,
173,173,0.3976698431033868,0.3976698431033868,1.0,2.220446049250313e-16,0.5556931869512002,0.0740511355081333,44.43068130487998,1,
174,174,0.4217852168735634,0.4217852168735634,1.0,2.220446049250313e-16,0.5532727651959435,0.07445453913400944,44.672723480405665,1,
175,175,0.45000919818910656,0.45000919818910656,1.0,2.220446049250313e-16,0.5547393983072652,0.07421010028212245,44.52606016927347,1,
176,176,0.5800208030817671,0.5800208030817671,1.0,2.220446049250313e-16,0.5623349348539782,0.07294417752433696,43.76650651460218,1,
177,177,0.4558034312752801,0.4558034312752801,1.0,2.220446049250313e-16,0.5910436214233729,0.06815939642943791,40.89563785766274,1,
178,178,0.5022014882071695,0.5022014882071695,1.0,2.220446049250313e-16,0.5735001889352829,0.07108330184411951,42.64998110647171,1,
179,179,0.4513894405437169,0.4513894405437169,1.0,2.220446049250313e-16,0.5825000559246344,0.06958332401256093,41.74999440753656,1,
180,180,0.4956544006760118,0.4956544006760118,1.0,2.220446049250313e-16,0.5600539092925109,0.07332434845124818,43.99460907074891,1,
181,181,0.5463332919007129,0.5463332919007129,1.0,2.220446049250313e-16,0.5410747329140665,0.07648754451432226,45.89252670859336,1,
182,182,0.5320375348888597,0.5320375348888597,1.0,2.220446049250313e-16,0.5742588494844173,0.07095685841926379,42.57411505155827,1,
183,183,0.5065853413118206,0.5065853413118206,1.0,2.220446049250313e-16,0.5812723921219012,0.0697879346463498,41.87276078780989,1,
184,184,0.5332979235095043,0.5332979235095043,1.0,2.220446049250313e-16,0.5168175271279409,0.08053041214534318,48.31824728720591,1,
185,185,0.632769614941717,0.632769614941717,1.0,2.220446049250313e-16,0.414206050292658,0.09763232495122365,58.579394970734185,1,
186,186,0.5446313291295356,0.5446313291295356,1.0,2.220446049250313e-16,0.4646610204630903,0.08922316325615161,53.53389795369097,1,
187,187,0.5627169537069413,0.5627169537069413,1.0,1.1102230246251565e-16,0.47840571145511196,0.08693238142414803,52.15942885448882,1,
188,188,0.6739643236030688,0.6739643236030688,1.0,2.220446049250313e-16,0.41682884038739426,0.0971951932687676,58.31711596126057,1,
189,189,0.656391679102558,0.656391679102558,1.0,2.220446049250313e-16,0.43626639120792937,0.09395560146534512,56.37336087920708,1,
190,190,0.6388367759767656,0.6388367759767656,1.0,2.220446049250313e-16,0.41440664282031275,0.09759889286328119,58.55933571796871,1,
191,191,0.4993185801761696,0.4993185801761696,1.0,2.220446049250313e-16,0.44397886436682116,0.09267018927219647,55.60211356331789,1,
192,192,0.6505465125454187,0.6505465125454187,1.0,2.220446049250313e-16,0.40945546556060475,0.09842408907323254,59.05445344393952,1,
193,193,0.545327969738094,0.545327969738094,1.0,2.220446049250313e-16,0.45214406450368033,0.09130932258271993,54.78559354963195,1,
194,194,0.5066553756524755,0.5066553756524755,1.0,1.1102230246251565e-16,0.48828583886643967,0.08528569352226005,51.17141611335604,1,
195,195,0.5645822803950895,0.5645822803950895,1.0,2.220446049250313e-16,0.5048493997890093,0.08252510003516511,49.51506002109906,1,
196,196,0.525321578875545,0.525321578875545,1.0,1.1102230246251565e-16,0.5299809666484572,0.0783365055585905,47.001903335154296,1,
197,197,0.5900849509911498,0.5900849509911498,1.0,2.220446049250313e-16,0.5277718768970473,0.07870468718382542,47.222812310295254,1,
198,198,0.587066861975642,0.587066861975642,1.0,2.220446049250313e-16,0.5354021256381698,0.07743297906030502,46.459787436183014,1,
199,199,0.6678225554591234,0.6678225554591234,1.0,2.220446049250313e-16,0.4730777670914429,0.0878203721514262,52.69222329085572,1,
200,200,0.45240151753354035,0.45240151753354035,1.0,0.0,0.48258461509898065,0.08623589748350323,51.74153849010194,1,
201,201,0.4963311744968659,0.4963311744968659,1.0,2.220446049250313e-16,0.5004985348746913,0.08325024418755145,49.950146512530864,1,
202,202,0.4578787220161705,0.4578787220161705,1.0,2.220446049250313e-16,0.538157646093933,0.07697372565101117,46.1842353906067,1,
203,203,0.4042054651870151,0.4042054651870151,1.0,2.220446049250313e-16,0.5293123839721513,0.07844793600464144,47.06876160278487,1,
204,204,0.5978061959801777,0.5978061959801777,1.0,2.220446049250313e-16,0.563698597054308,0.07271690049094866,43.630140294569195,1,
205,205,0.46656846320872675,0.46656846320872675,1.0,2.220446049250313e-16,0.5704625716927522,0.07158957138454129,42.95374283072478,1,
206,206,0.46232833516905414,0.46232833516905414,1.0,2.220446049250313e-16,0.5763315080707035,0.07061141532154941,42.36684919292964,1,
207,207,0.4669607183731276,0.4669607183731276,1.0,2.220446049250313e-16,0.5599681256757457,0.07333864572070906,44.00318743242543,1,
208,208,0.4345314659890415,0.4345314659890415,1.0,2.220446049250313e-16,0.5644761586323319,0.07258730689461135,43.55238413676681,1,
209,209,0.3934186890977864,0.3934186890977864,1.0,2.220446049250313e-16,0.5774779347185687,0.07042034421357188,42.25220652814313,1,
210,210,0.31863020303227246,0.31863020303227246,1.0,2.220446049250313e-16,0.5787696842344924,0.07020505262758461,42.123031576550765,1,
211,211,0.3946953041345982,0.3946953041345982,1.0,2.220446049250313e-16,0.5952843500834927,0.0674526083194179,40.47156499165074,1,
212,212,0.5309115417277049,0.5309115417277049,1.0,2.220446049250313e-16,0.5578221765302143,0.07369630391163096,44.217782346978574,1,
213,213,0.4510103864080695,0.4510103864080695,1.0,2.220446049250313e-16,0.5709245769248311,0.07151257051252816,42.90754230751689,1,
214,214,0.45642495848776665,0.45642495848776665,1.0,2.220446049250313e-16,0.5817183178215771,0.06971361369640382,41.82816821784229,1,
215,215,0.5201202571202795,0.5201202571202795,1.0,1.1102230246251565e-16,0.598785711972834,0.06686904800452766,40.12142880271659,1,
216,216,0.4781196899397757,0.4781196899397757,1.0,2.220446049250313e-16,0.5946900203227681,0.06755166327953865,40.530997967723195,1,
217,217,0.4800745882763576,0.4800745882763576,1.0,2.220446049250313e-16,0.6075012532848623,0.06541645778585628,39.249874671513766,1,
218,218,0.45588459158847217,0.45588459158847217,1.0,2.220446049250313e-16,0.6043458423446048,0.06594235960923255,39.56541576553953,1,
219,219,0.5279452361820708,0.5279452361820708,1.0,2.220446049250313e-16,0.6017623344816369,0.06637294425306055,39.82376655183633,1,
220,220,0.4490386545840227,0.4490386545840227,1.0,2.220446049250313e-16,0.6076697606406196,0.0653883732265634,39.23302393593805,1,
221,221,0.5460883019043911,0.5460883019043911,1.0,2.220446049250313e-16,0.5677606961603757,0.07203988397327071,43.223930383962426,1,
222,222,0.504890106991624,0.504890106991624,1.0,2.220446049250313e-16,0.6285832874384562,0.06190278542692397,37.14167125615438,1,
223,223,0.31537252976730024,0.31537252976730024,1.0,3.3306690738754696e-16,0.6476075189427369,0.05873208017621048,35.23924810572629,1,
224,224,0.5147883757977126,0.5147883757977126,1.0,2.220446049250313e-16,0.5845622336153437,0.06923962773077605,41.54377663846563,1,
225,225,0.5742331410014604,0.5742331410014604,1.0,2.220446049250313e-16,0.5963727995596236,0.06727120007339608,40.362720044037644,1,
226,226,0.4327459113194488,0.4327459113194488,1.0,2.220446049250313e-16,0.5847947086714675,0.06920088188808877,41.52052913285326,1,
227,227,0.5236280021970593,0.5236280021970593,1.0,2.220446049250313e-16,0.5898473473027731,0.0683587754495378,41.01526526972269,1,
228,228,0.555070299597464,0.555070299597464,1.0,2.220446049250313e-16,0.5800379719490448,0.06999367134182585,41.996202805095514,1,
229,229,0.5395327063177808,0.5395327063177808,1.0,2.220446049250313e-16,0.5485537712323281,0.07524103812794529,45.14462287676718,1,
230,230,0.559731521430054,0.559731521430054,1.0,2.220446049250313e-16,0.5508379692119109,0.07486033846468153,44.91620307880892,1,
231,231,0.48702994888278905,0.48702994888278905,1.0,2.220446049250313e-16,0.5490570172095274,0.07515716379841213,45.09429827904728,1,
232,232,0.48137443559679005,0.48137443559679005,1.0,2.220446049250313e-16,0.5311064621177876,0.07814892298036873,46.889353788221236,1,
233,233,0.4746468199692542,0.4746468199692542,1.0,2.220446049250313e-16,0.5300404831034253,0.07832658614942914,46.99595168965748,1,
234,234,0.41141543770518374,0.41141543770518374,1.0,2.220446049250313e-16,0.5607877879045733,0.07320203534923779,43.92122120954268,1,
235,235,0.4622615025484917,0.4622615025484917,1.0,2.220446049250313e-16,0.5225216173281598,0.07957973044530668,47.747838267184015,1,
236,236,0.4428977912256645,0.4428977912256645,1.0,2.220446049250313e-16,0.5277408919211893,0.07870985134646845,47.225910807881064,1,
237,237,0.48237237786385223,0.48237237786385223,1.0,2.220446049250313e-16,0.5535294699935818,0.0744117550010697,44.64705300064182,1,
238,238,0.44211205812447946,0.44211205812447946,1.0,2.220446049250313e-16,0.5100757121276265,0.08165404797872891,48.992428787237344,1,
239,239,0.4737619883316576,0.4737619883316576,1.0,2.220446049250313e-16,0.5409822768704509,0.07650295385492485,45.90177231295491,1,
240,240,0.42579004844739937,0.42579004844739937,1.0,2.220446049250313e-16,0.5452257402197342,0.07579570996337763,45.477425978026574,1,
241,241,0.4089666602456593,0.4089666602456593,1.0,2.220446049250313e-16,0.5474636858519814,0.07542271902466977,45.25363141480186,1,
242,242,0.41664572514214676,0.41664572514214676,1.0,2.220446049250313e-16,0.5421358184680339,0.07631069692199433,45.7864181531966,1,
243,243,0.4154736081822249,0.4154736081822249,1.0,2.220446049250313e-16,0.4982081026783198,0.08363198288694668,50.179189732168005,1,
244,244,0.40829522065078516,0.40829522065078516,1.0,1.1102230246251565e-16,0.5500202511606883,0.07499662480655193,44.997974883931164,1,
245,245,0.7780298193470764,0.7780298193470764,1.0,2.220446049250313e-16,0.5441746002072697,0.07597089996545503,45.582539979273015,1,
246,246,0.37736666331147084,0.37736666331147084,1.0,2.220446049250313e-16,0.4575518239187441,0.09040802934687597,54.24481760812559,1,
247,247,0.48054930951605346,0.48054930951605346,1.0,2.220446049250313e-16,0.4674141993584832,0.08876430010691946,53.25858006415169,1,
248,248,0.46463493376662723,0.46463493376662723,1.0,2.220446049250313e-16,0.48656663965275654,0.0855722267245406,51.34333603472435,1,
249,249,0.47779425060269054,0.47779425060269054,1.0,2.220446049250313e-16,0.44764130570557026,0.09205978238240495,55.23586942944297,1,
250,250,0.5881607108420548,0.5881607108420548,1.0,2.220446049250313e-16,0.43366283635971975,0.09438952727338004,56.63371636402802,1,
251,251,0.6772026656846974,0.6772026656846974,1.0,2.220446049250313e-16,0.441282664564738,0.09311955590587698,55.87173354352618,1,
252,252,0.5595198559264101,0.5595198559264101,1.0,2.220446049250313e-16,0.4811483491483015,0.08647527514194975,51.885165085169845,1,
253,253,0.5859511194378223,0.5859511194378223,1.0,2.220446049250313e-16,0.47962327637108565,0.08672945393815239,52.03767236289144,1,
254,254,0.5817046926469107,0.5817046926469107,1.0,2.220446049250313e-16,0.4998008501793104,0.08336652497011496,50.01991498206897,1,
255,255,0.507421302312033,0.507421302312033,1.0,1.1102230246251565e-16,0.5188962693525828,0.08018395510790287,48.11037306474172,1,
256,256,0.5434353127379743,0.5434353127379743,1.0,2.220446049250313e-16,0.49565184771758997,0.08405802538040168,50.43481522824101,1,
257,257,0.6883719647056751,0.6883719647056751,1.0,2.220446049250313e-16,0.4520164722320827,0.09133058796131956,54.79835277679174,1,
258,258,0.5792946680368886,0.5792946680368886,1.0,2.220446049250313e-16,0.45628150504226694,0.09061974915962218,54.371849495773304,1,
259,259,0.5135461551296215,0.5135461551296215,1.0,2.220446049250313e-16,0.47759827923623366,0.08706695346062772,52.24017207637664,1,
260,260,0.530706121154659,0.530706121154659,1.0,2.220446049250313e-16,0.45865324307332556,0.09022445948777907,54.13467569266744,1,
261,261,0.6352328946082324,0.6352328946082324,1.0,2.220446049250313e-16,0.43569565390426607,0.09405072434928899,56.430434609573396,1,
262,262,0.512582897962111,0.512582897962111,1.0,2.220446049250313e-16,0.4663954255051958,0.08893409574913405,53.360457449480435,1,
263,263,0.47885630952754865,0.47885630952754865,1.0,2.220446049250313e-16,0.47313465602536714,0.08781089066243881,52.68653439746329,1,
264,264,0.5017176586456071,0.5017176586456071,1.0,2.220446049250313e-16,0.4722539412365597,0.08795767646057337,52.774605876344026,1,
265,265,0.6540397937226268,0.6540397937226268,1.0,2.220446049250313e-16,0.40378632547257903,0.09936894575457014,59.62136745274209,1,
266,266,0.5657302811467957,0.5657302811467957,1.0,2.220446049250313e-16,0.4214705510045252,0.09642157483257911,57.852944899547474,1,
267,267,0.583682476429804,0.583682476429804,1.0,1.1102230246251565e-16,0.4449445912163816,0.09250923479726973,55.50554087836185,1,
268,268,0.5103976349705527,0.5103976349705527,1.0,3.3306690738754696e-16,0.4516776756235381,0.09138705406274367,54.8322324376462,1,
269,269,0.587538127236014,0.587538127236014,1.0,2.220446049250313e-16,0.4519687740652138,0.09133853765579768,54.803122593478605,1,
270,270,0.5604922914077494,0.5604922914077494,1.0,2.220446049250313e-16,0.46556299878425406,0.08907283353595766,53.4437001215746,1,
271,271,0.5313720646892977,0.5313720646892977,1.0,2.220446049250313e-16,0.446956873362515,0.09217385443958083,55.3043126637485,1,
272,272,0.5503775665691928,0.5503775665691928,1.0,2.220446049250313e-16,0.4329539327694317,0.0945076778717614,56.70460672305684,1,
273,273,0.7061055689906515,0.7061055689906515,1.0,2.220446049250313e-16,0.4289071472717706,0.09518214212137156,57.10928527282294,1,
274,274,0.6899351119963069,0.6899351119963069,1.0,1.1102230246251565e-16,0.36123998020560627,0.10646000329906562,63.87600197943938,1,
275,275,0.7031484669525254,0.7031484669525254,1.0,1.1102230246251565e-16,0.38434384745280026,0.10260935875786663,61.56561525471999,1,
276,276,0.6197985165642179,0.6197985165642179,1.0,2.220446049250313e-16,0.4298705312146713,0.09502157813088807,57.012946878532844,1,
277,277,0.5498087072530297,0.5498087072530297,1.0,4.440892098500626e-16,0.464524922289546,0.08924584628507569,53.54750777104541,1,
278,278,0.5342897689401677,0.5342897689401677,1.0,2.220446049250313e-16,0.4134658378979323,0.09775569368367795,58.65341621020678,1,
279,279,0.6867291670528035,0.6867291670528035,1.0,1.1102230246251565e-16,0.3644930270919207,0.10591782881801322,63.550697290807925,1,
280,280,0.725397189601638,0.725397189601638,1.0,2.220446049250313e-16,0.3893709072663916,0.1017715154556014,61.062909273360845,1,
281,281,0.8651326627629718,0.8651326627629718,1.0,3.3306690738754696e-16,0.38797168501105056,0.1020047191648249,61.20283149889494,1,
282,282,0.656733293383238,0.656733293383238,1.0,2.220446049250313e-16,0.4343382701967479,0.0942769549672087,56.56617298032523,1,
283,283,0.674016229257599,0.674016229257599,1.0,2.220446049250313e-16,0.44402746083961914,0.09266208986006345,55.59725391603807,1,
284,284,0.6958705088238846,0.6958705088238846,1.0,2.220446049250313e-16,0.43435034461853217,0.09427494256357798,56.56496553814678,1,
285,285,0.6757400709854305,0.6757400709854305,1.0,0.0,0.4317460857584788,0.09470898570692021,56.82539142415213,1,
286,286,0.6107459491351221,0.6107459491351221,1.0,2.220446049250313e-16,0.44677622736798217,0.09220396210533632,55.322377263201794,1,
287,287,0.6734369449974716,0.6734369449974716,1.0,2.220446049250313e-16,0.44267475414949603,0.09288754097508399,55.73252458505039,1,
288,288,0.4863957346979657,0.4863957346979657,1.0,2.220446049250313e-16,0.45100264785125105,0.09149955869145816,54.8997352148749,1,
289,289,0.6043986858201889,0.6043986858201889,1.0,2.220446049250313e-16,0.4737440276696484,0.08770932872172524,52.62559723303515,1,
290,290,0.5453363646884609,0.5453363646884609,1.0,1.1102230246251565e-16,0.4343106611577457,0.09428155647370906,56.56893388422544,1,
291,291,0.6222208089437348,0.6222208089437348,1.0,2.220446049250313e-16,0.4407364600998252,0.09321058998336247,55.926353990017475,1,
292,292,0.5415727749365672,0.5415727749365672,1.0,2.220446049250313e-16,0.4557227902968388,0.0907128682838602,54.427720970316116,1,
293,293,0.6119116201447008,0.6119116201447008,1.0,2.220446049250313e-16,0.46809990823606956,0.0886500152939884,53.19000917639304,1,
294,294,0.6157550727544927,0.6157550727544927,1.0,2.220446049250313e-16,0.5075063511583008,0.08208227480694986,49.249364884169914,1,
295,295,0.5597144210290536,0.5597144210290536,1.0,2.220446049250313e-16,0.5181361345111858,0.08031064424813569,48.186386548881416,1,
296,296,0.5248211546709053,0.5248211546709053,1.0,2.220446049250313e-16,0.5322087606096917,0.07796520656505139,46.77912393903084,1,
297,297,0.41966818304200537,0.41966818304200537,1.0,2.220446049250313e-16,0.5215665262254332,0.07973891229576113,47.84334737745667,1,
298,298,0.4140417327416637,0.4140417327416637,1.0,2.220446049250313e-16,0.5044719826691907,0.08258800288846821,49.55280173308093,1,
299,299,0.46968513770102643,0.46968513770102643,1.0,1.1102230246251565e-16,0.5328937849320324,0.07785103584466127,46.71062150679676,1,
300,300,0.40204931439256075,0.40204931439256075,1.0,2.220446049250313e-16,0.5548521104933982,0.07419131491776695,44.514788950660176,1,
301,301,0.40658621695052893,0.40658621695052893,1.0,2.220446049250313e-16,0.5436348346644634,0.07606086088925608,45.636516533553646,1,
302,302,0.5564530136295945,0.5564530136295945,1.0,1.1102230246251565e-16,0.5096808702219077,0.08171985496301538,49.03191297780923,1,
303,303,0.5242266013271327,0.5242266013271327,1.0,2.220446049250313e-16,0.5145696606625269,0.08090505655624551,48.54303393374731,1,
304,304,0.5558490558537171,0.5558490558537171,1.0,2.220446049250313e-16,0.4921249115580846,0.08464584807365255,50.78750884419153,1,
305,305,0.6088365533592701,0.6088365533592701,1.0,1.1102230246251565e-16,0.408541632993541,0.0985763945010765,59.1458367006459,1,
306,306,0.7038357432606827,0.7038357432606827,1.0,2.220446049250313e-16,0.40078743821888685,0.0998687602968522,59.921256178111314,1,
307,307,0.6621589173069801,0.6621589173069801,1.0,2.220446049250313e-16,0.42435940907379754,0.0959400984877004,57.564059092620234,1,
308,308,0.6303588396327418,0.6303588396327418,1.0,2.220446049250313e-16,0.4343868926343993,0.09426885122760012,56.56131073656007,1,
309,309,0.4437540458055101,0.4437540458055101,1.0,1.1102230246251565e-16,0.4819561537769498,0.08634064103717504,51.80438462230502,1,
310,310,0.5777583253658839,0.5777583253658839,1.0,2.220446049250313e-16,0.4602839892830444,0.08995266845282593,53.97160107169555,1,
311,311,0.4377819094084803,0.4377819094084803,1.0,2.220446049250313e-16,0.4541211926779293,0.09097980122034513,54.587880732207076,1,
312,312,0.620116138370141,0.620116138370141,1.0,2.220446049250313e-16,0.4661380317191357,0.08897699471347738,53.386196828086426,1,
313,313,0.44061158417018514,0.44061158417018514,1.0,2.220446049250313e-16,0.47067694038124,0.08822050993646,52.932305961876004,1,
314,314,0.4246113591015606,0.4246113591015606,1.0,0.0,0.4691395170390343,0.08847674716016096,53.08604829609658,1,
315,315,0.45845918217617065,0.45845918217617065,1.0,2.220446049250313e-16,0.49006964502241074,0.08498839249626487,50.99303549775892,1,
316,316,0.6735399106053563,0.6735399106053563,1.0,3.3306690738754696e-16,0.4741704189912503,0.08763826350145829,52.58295810087497,1,
317,317,0.45036637306164057,0.45036637306164057,1.0,1.1102230246251565e-16,0.4904958152418531,0.08491736412635784,50.95041847581471,1,
318,318,0.5431249548407375,0.5431249548407375,1.0,2.220446049250313e-16,0.5092385393837816,0.08179357676936976,49.07614606162185,1,
319,319,0.6565092709639258,0.6565092709639258,1.0,1.1102230246251565e-16,0.4568084166026098,0.09053193056623168,54.319158339739005,1,
320,320,0.658271702702983,0.658271702702983,1.0,3.3306690738754696e-16,0.43809482038330033,0.09365086326944995,56.190517961669975,1,
321,321,0.6967838370057601,0.6967838370057601,1.0,2.220446049250313e-16,0.44104605775722,0.09315899037379669,55.895394224278014,1,
322,322,0.48605218027964775,0.48605218027964775,1.0,2.220446049250313e-16,0.46582110746771505,0.08902981542204752,53.41788925322851,1,
323,323,0.49695481776940426,0.49695481776940426,1.0,2.220446049250313e-16,0.47550772052686324,0.08741537991218946,52.44922794731368,1,
324,324,0.5073991790759009,0.5073991790759009,1.0,2.220446049250313e-16,0.471684006020865,0.08805266566318919,52.83159939791351,1,
325,325,0.51315853055664,0.51315853055664,1.0,2.220446049250313e-16,0.4700154134761421,0.08833076442064298,52.99845865238579,1,
326,326,0.4221879687517519,0.4221879687517519,1.0,2.220446049250313e-16,0.42271421643084983,0.096214297261525,57.728578356914994,1,
