window_start,window_end,tc_index,tc_days_ahead,tc_date_approx,m,w,A,B,C1,C2,r2,bubble_flag
2022-02-23,2022-11-02,234.75075635799757,55.750756357997574,2022-12-28,0.01,6.0,-17.594060303101145,23.303542971509266,-0.05824630181577284,-0.0029560878846734417,0.8642190885275169,0
2022-03-02,2022-11-09,223.0578049800466,44.0578049800466,2022-12-23,0.01,6.0,-16.51799161213566,22.294193954536656,-0.055711782885439654,0.023122785799788215,0.89203549662186,0
2022-03-09,2022-11-17,214.31179422417617,35.31179422417617,2022-12-22,0.01,6.0,-15.395227904949328,21.23571042391941,-0.050573941345114726,0.04167920169533579,0.8928795822043213,0
2022-03-16,2022-11-24,230.3493205487952,51.34932054879519,2023-01-14,0.01,7.508475121670115,-19.155255081803787,24.78015099084684,-0.008385893998335447,-0.07095985986779008,0.9065205148669022,0
2022-03-23,2022-12-01,258.16120981354516,79.16120981354516,2023-02-18,0.01,9.727056524958604,-24.768067038390786,30.057766200237015,0.02735473327568072,-0.07068102434059309,0.9079614554333698,0
2022-03-30,2022-12-08,292.6093882848694,113.6093882848694,2023-04-01,0.01,12.359946534238706,-31.630753234591992,36.49985416008522,-0.05676528940003012,0.05486003608971357,0.9094814095486459,0
2022-04-06,2022-12-15,299.0,120.0,2023-04-14,0.01,13.0,-32.666182865328445,37.46311104589764,0.07996851865678911,0.014516001315888288,0.895059570537932,0
2022-04-13,2022-12-22,297.7942689259582,118.79426892595819,2023-04-20,0.01,13.0,-32.39704035823208,37.202730250344246,0.074315742445894,0.03231437789295831,0.8839710325560393,0
2022-04-21,2022-12-30,299.0,120.0,2023-04-29,0.01000000000000012,13.0,-31.37093454877025,36.21943311443934,0.053199372589773475,0.05739209328603395,0.8626681843851085,0
2022-04-28,2023-01-09,299.0,120.0,2023-05-09,0.01,11.62310255587322,-25.763310052063627,30.888621104660636,0.06969833460959457,0.023812882346967434,0.8215951023879444,0
2022-05-05,2023-01-16,299.0,120.0,2023-05-16,0.01,10.30507571612806,-17.77499521268258,23.30030504494569,0.07975767355154195,-0.0018704857393094798,0.8010202741234715,0
2022-05-12,2023-01-23,299.0,120.0,2023-05-23,0.01,9.886547903467882,-14.050312633775274,19.76234728599105,-0.03718301437817492,-0.07446254151124165,0.788781324107969,0
2022-05-19,2023-01-30,299.0,120.0,2023-05-30,0.3057264971121596,9.470622141808022,6.257013902197264,0.1038190676060818,-0.010576865640533555,0.014437802454869562,0.7719350700469647,0
2022-05-26,2023-02-06,299.0,120.0,2023-06-06,0.8549278506805089,9.079689037677054,6.676137573814942,0.001069789256354692,0.0009973811207606071,0.00022284016928088583,0.7560956511687089,0
2022-06-02,2023-02-13,299.0,120.0,2023-06-13,0.99,9.331143989785911,6.718748267991346,0.00027827354706681665,-7.103015246443332e-05,0.0005092863571250158,0.7614165940268891,0
2022-06-09,2023-02-20,180.0,1.0,2023-02-21,0.99,6.0,6.77263448116288,-8.345520691557215e-05,-0.0001984970346256146,-0.0012379278947130528,0.7814136305716333,1
2022-06-16,2023-02-27,180.0,1.0,2023-02-28,0.99,6.160487906547226,6.77565597149756,-0.00015000498164134755,0.0008943610717688298,-0.0008564985174428223,0.7963658272470837,1
